"cnpj_base","ordem","dv","matriz_filial","nome_fantasia","situacao_cadastral","data_situacao_cadastral","motivo_situacao_cadastral","nome_cidade_exterior","pais","data_inicio_atividade","cnae_principal","cnae_secundaria","tipo_logradouro","logradouro","numero","complemento","bairro","cep","uf","municipio","ddd1","telefone1","ddd2","telefone2","ddd_fax","fax","correio_eletronico","situacao_especial","data_situacao_especial"
"43109274","0001","26","1","GESTAO DO PRECO","02","2021-08-13","00","","","2021-08-13","6209100","6201501,6202300,6203100,6319400,7490104","AVENIDA","JORGE AMADO","1565","SALA  04 06","JARDINS","49025330","SE","3105","79","99864652","","","","","CONTATO@GESTAODOPRECO.COM.BR","",NULL
"40099560","0001","60","1","WORKIDEA TECNOLOGIA DA INFORMACAO","02","2020-12-14","00","","","2020-12-14","6204000","6201501,6201502,6202300,6203100,6209100,6311900,6319400,8599603","RUA","BOSCO SCAFFS","95","","INACIO BARBOSA","49041060","SE","3105","41","96869828","","","","","MEUCNPJ@CONTABILIZEI.COM.BR","",NULL
"40602819","0001","43","1","GG","02","2021-01-28","00","","","2021-01-28","8599604","5812301,5813100,6201501,6202300,6203100,6204000,6311900,6319400,7220700,8542200,8550302,8599605","RUA","PROF OSCAR VASCONCELOS","62","CASA  A","JABOTIANA","49095600","SE","3105","79","98625574","79","88166777","","","TLE.TREINAMENTO@GMAIL.COM","",NULL
"26219875","0001","72","1","CONECTE MONITORAMENTO EMERGENCIAL","02","2016-09-22","00","","","2016-09-22","8020001","3329599,4751201,4753900,6201501,6202300,6203100,6204000,6209100,7733100,8020002,9511800,9512600,9521500","RUA","ARMINDO GUARANA","393","LOJA  A","SANTO ANTONIO","49060030","SE","3105","79","32116905","","","","","CONTATO@PULSATRIX.COM.BR","",NULL
"43422785","0001","01","1","","02","2021-08-12","00","","","2021-08-12","8630599","4923002,6201501,6201502,6202300,6203100,6204000,6209100,6311900,7020400,7711000,8219999,8599603,8599604,8630502,8630503,8640299,8650002,8650003,8650004,8650005,8650006,8650099,8660700,8690901,8690903","AVENIDA","DOUTOR JOSE MACHADO DE SOUZA","120","SALA  1104                COND  H JD OFFICES","JARDINS","49025740","SE","3105","79","91999366","","","","","L.FELIPE@MSN.COM","",NULL
"44168765","0001","00","1","TALLIS SOUZA CONSULTING","02","2021-11-09","00","","","2021-11-09","6201501","6202300,6203100,6204000,6209100,9511800","RUA","ANTONIO DO NASCIMENTO RODRIGUES","89","","JABOTIANA","49095040","SE","3105","79","98334413","","","","","TALLISFAGUNDES@GMAIL.COM","",NULL
"46155132","0001","93","1","","02","2022-04-26","00","","","2022-04-26","6202300","4221902,4221904,4322303,4649401,4651601,4751201,6201501,6203100,6204000,6209100,8020001,8599603,9511800,9512600","AVENIDA","PEDRO PAES DE AZEVEDO","130","","SALGADO FILHO","49020450","SE","3105","79","99033687","","","","","PROSPECTAAJU@GMAIL.COM","",NULL
"46357113","0001","40","1","FEL SOLUCOES DIGITAIS","02","2022-05-11","00","","105","2022-05-11","6209100","6201501,6202300,6203100,6204000,6311900,6319400,8599604","RUA","DR JOSE ROBERTO RIBEIRO","330","SALA  06","GRAGERU","49027090","SE","3105","79","99964316","","","","","ELDER.GOES@FELCD.COM.BR","",NULL
"44212841","0001","38","1","AGENCIA ATRATIVA","02","2021-11-11","00","","","2021-11-11","7311400","6201501,6201502,6202300,6203100,6209100,6319400,7312200,7319001,7319003","AVENIDA","PEDRO PAES DE AZEVEDO","225","","SALGADO FILHO","49020450","SE","3105","79","98767234","","","","","DIGITAL@AGENCIAATRATIVA.COM.BR","",NULL
"50250808","0001","03","1","LUWEI GESTAO FINANCEIRA","02","2023-04-10","00","","105","2023-04-10","6203100","6202300,6204000,6209100,6311900,7319003,7490104,8230001,8291100,8599603","RUA","SERGIPE","825","SALA  01","SIQUEIRA CAMPOS","49075540","SE","3105","79","91430133","0000","00000000","","","LUCAS@CONSMEDAJU.COM","",NULL
"51920465","0001","00","1","ANDRENOU.COM","02","2023-08-23","00","","105","2023-08-23","6204000","4614100,6202300,6203100,6209100,6311900,7020400,7490104,8220200,9511800","AVENIDA","PEDRO PAES DE AZEVEDO","225","","SALGADO FILHO","49020450","SE","3105","79","91935822","0000","00000000","","","ANDRENOU@ANDRENOU.COM","",NULL
"52400593","0001","87","1","DEL TECH","02","2023-10-02","00","","105","2023-10-02","6209100","6201501,6202300,6203100","RUA","RIACHUELO","1200","","SAO JOSE","49015160","SE","3105","79","91177496","0000","00000000","","","REZENDE.F.GABRIEL@GMAIL.COM","",NULL
"54022276","0001","08","1","","02","2024-02-22","00","","","2024-02-22","6204000","6201501,6202300,6203100,6209100,7319004","RUA","HONOR GREGORIO SANTOS","36","","GRAGERU","49027130","SE","3105","31","95332709","","","","","FABRICIOB@LIVE.COM","",NULL
"49945063","0002","90","2","","02","2024-06-24","00","","","2024-06-24","6203100","6201501,6204000,6209100,8599603,8599604,9511800","AVENIDA","PAULO VI","239","","INACIO BARBOSA","49040460","SE","3105","79","98386941","","","","","CONTATO@INOVVECONTABILIDADE.COM.BR","",NULL
"58664795","0001","12","1","ENGETEC SERVICOS","02","2025-01-07","00","","105","2025-01-07","4330404","3314710,4329105,4329199,4330402,4330405,4330499,4399199,6203100,6209100,6311900,6399200,7020400,7112000,7119799,7120100,7490101,7490104,7733100,7810800,7830200,8211300,8299799,8599603,8599604,9511800","AVENIDA","PEDRO PAES DE AZEVEDO","130","","SALGADO FILHO","49020450","SE","3105","79","88672626","0000","00000000","","","ARIANNE.ANJOS@BRAGACONSULTORIA.NET","",NULL
"59332746","0001","45","1","SCN ODONTOLOGIA E ESTETICA","02","2025-02-06","00","","105","2025-02-06","8630504","6201501,6202300,6203100,6204000,6209100","AVENIDA","ANIZIO AZEVEDO","675","SALA  906 CENTRO MEDICO L","SALGADO FILHO","49020235","SE","3105","79","99883076","0000","00000000","","","SUZANA.ORTODONTISTA@GMAIL.COM","",NULL
"60250713","0001","35","1","ARANDU I PLATAFORMA DE GESTAO EM BIM","02","2025-04-04","00","","105","2025-04-04","6203100","6201501,6202300,6204000,6209100,6311900,7112000,8599604","AVENIDA","DOUTOR JOSE MACHADO DE SOUZA","120","SALA  621                 COND  H JARD OFFICES","JARDINS","49025740","SE","3105","79","99652389","0000","00000000","","","PLATAFORMA.ARANDU@GMAIL.COM","",NULL
"60264271","0001","86","1","SOLUBE","02","2025-04-05","00","","105","2025-04-05","6202300","3329501,4321500,4663000,4751201,4753900,4757100,4785799,6201501,6201502,6203100,6204000,6209100,6311900,6319400,6911703,7311400,7490104,7490199,8020001,8020002,9511800,9529105","RUA","GERVASIO DE ARAUJO SOUZA","1365","LOJA  02","COROA DO MEIO","49035645","SE","3105","79","99018990","0000","00000000","","","CONTATO@SOLUBE.COM.BR","",NULL
"60794040","0001","84","1","STWSOFT","02","2025-05-13","00","","105","2025-05-13","6201501","6202300,6203100","RUA","RIACHUELO","1200","","SAO JOSE","49015160","SE","3105","79","32223383","0000","00000000","","","CONTATO@STWSOFT.COM.BR","",NULL
"61574693","0001","10","1","FN SOLUTIONS","02","2025-07-03","00","","105","2025-07-03","6201501","6201502,6203100,6209100,8211300","RUA","SERGIPE","825","SALA  01","SIQUEIRA CAMPOS","49075540","SE","3105","79","81325202","0000","00000000","","","FLAVIONETODEV@OUTLOOK.COM","",NULL
"61894980","0001","08","1","R&T CONSULTORIA EM GESTAO","02","2025-07-24","00","","105","2025-07-24","7020400","6201501,6202300,6203100,6204000,6209100,7319001,8230001,8599604","PRACA","CAMERINO","101","PAVMTO01","CENTRO","49010220","SE","3105","79","98044424","0000","00000000","","","RAFAELLABATALHA10@GMAIL.COM","",NULL
"62699201","0001","86","1","ONE SISTEMAS","02","2025-09-12","00","","105","2025-09-12","6209100","6202300,6203100","AVENIDA","PAULO VI","239","","INACIO BARBOSA","49040460","SE","3105","41","99686982","0000","00000000","","","MEUCNPJ@CONTABILIZEI.COM.BR","",NULL
"63110314","0001","67","1","OGMA.IA","02","2025-10-09","00","","105","2025-10-09","6204000","6201501,6201502,6202300,6203100,6209100,6311900,6399200,7490104","RUA","TEIXEIRA DE FREITAS","208","","SALGADO FILHO","49020530","SE","3105","79","96493538","0000","00000000","","","OGMA.IA.BR@GMAIL.COM","",NULL
"64357712","0001","45","1","TSA CONSULTORIA","02","2026-01-08","00","","105","2026-01-08","6202300","6203100,6204000,8599604","RUA","T-1 LOT AQUARIUS","600","APT   304","ARUANA","49001042","SE","3105","79","98131541","0000","00000000","","","THOMAS.ALMEIDA@BUILDMATE.COM.BR","",NULL
"06114940","0001","98","1","MARKSYSTTE","02","2005-11-03","00","","","2004-02-12","6311900","4751201,6201501,6202300,6203100","RUA","GOIAS","896","PAVMTOSUPERIOR","SIQUEIRA CAMPOS","49075280","SE","3105","79","98772307","","","","","MARCOS@MARKSYSTTE.COM.BR","",NULL
"32850497","0001","23","1","CHIP & CIA OU CHIP","02","2005-01-08","00","","","1992-04-06","4651601","6204000,9511800,7820500,6311900,6201501,6203100,6202300,7733100,4614100,8599603,8599604,4321500,6209100,7490104,6319400,8220200","AVENIDA","MINISTRO GERALDO BARRETO SOBRAL","2100","SALA  1204 CENTRO EMPRESAR","GRAGERU","49027255","SE","3105","79","21060606","","","","","ROGER@CHIPCIA.COM.BR","",NULL
"00607162","0001","92","1","EMPORIO ONLINE","02","2019-11-28","00","","","1995-05-16","9511800","3321000,4321500,4329101,5811500,5812301,5812302,5813100,5819100,5912099,6190699,6202300,6203100,6209100,6311900,6319400,7312200,7319002,9512600,9521500","RUA","PROF OSCAR VASCONCELOS","62","CASA  A","JABOTIANA","49095600","SE","3105","79","96260404","","","","","EMPORIOONLINEBR@HOTMAIL.COM","",NULL
"58069360","0014","44","2","","02","2009-03-24","00","","","2009-03-24","6201501","3314710,6202300,6203100,6204000,6209100,6311900,7112000,7119703,7830200,8211300,8219999,8299799,8599603","AVENIDA","JORGE AMADO","1565","SALA  04 06","JARDINS","49025330","SE","3105","11","30946055","","","79","21061236","GESTAOTRIBUTARIA@STEFANINI.COM","",NULL
"33033440","0028","14","2","NCR FILIAL ARACAJU","02","2011-03-22","00","","","2011-03-22","9511800","3313999,3329599,4651601,4651602,4665600,4751201,6201501,6202300,6203100,6204000,6209100,7020400,7739099,8211300,9512600","AVENIDA","ENG GENTIL TAVARES","871","SALA  02","CIRURGIA","49055060","SE","3105","11","31771240","","","11","31771268","FISCAL.BRAZIL@NCRATLEOS.COM","",NULL
"15216687","0001","74","1","WJ CONSULTING","02","2012-03-15","00","","","2012-03-15","6319400","6209100,6201501,6202300,6203100,6021700,6391700","RUA","NESTOR SAMPAIO","140","      TERREO","LUZIA","49045000","SE","3105","79","30448315","","","","","","",NULL
"19952630","0001","94","1","INFRATECH","02","2014-03-26","00","","","2014-03-26","6209100","8211300,9511800,6203100,6202300","AVENIDA","PEDRO PAES DE AZEVEDO","130","","SALGADO FILHO","49020450","SE","3105","79","91340191","","","","","DANNILOPENA@GMAIL.COM","",NULL
"23434615","0001","21","1","","02","2015-10-07","00","","","2015-10-07","6110803","6110802,6190601,6190602,6190699,6203100,7733100,8020001","RUA","ESPIRITO SANTO","41","SALA A","CIDADE NOVA","49070179","SE","3105","79","88376448","","","","","ANDREA.SOL@BOL.COM.BR","",NULL
"24321460","0001","80","1","DAVOS TECH","02","2016-03-07","00","","","2016-03-07","6203100","6319400,7020400,7311400,7319003,8599604","AVENIDA","JORGE AMADO","1565","SALA  04 06","JARDINS","49025330","SE","3105","79","99943087","","","","","FINANCEIRO@DAVOS.TECH","",NULL
"14968081","0001","22","1","AUTHENTIC","02","2011-12-28","00","","","2011-12-28","6202300","6201501,6203100,6204000,6209100,6319400,6613400,6619302,7319003,7490104,8220200,8291100,8299702,8599603","RUA","ESTANCIA","279","LOJA  01","CENTRO","49010180","SE","3105","79","96386579","","","","","CONASCON.CONT@GMAIL.COM","",NULL
"28361464","0001","42","1","GRUPO MESTRE","02","2022-02-24","00","","","2017-08-07","9512600","4751201,4752100,6203100,6209100","AVENIDA","MARANHAO","352","","DEZOITO DO FORTE","49072000","SE","3105","79","98380888","","","","","GRUPOMESTRE@OUTLOOK.COM","",NULL
"29207695","0001","69","1","CONVIVA COWORKING","02","2017-12-05","00","","","2017-12-05","8211300","6201501,6202300,6203100,8219999,8599604","RUA","RIACHUELO","1200","","SAO JOSE","49015160","SE","3105","79","91312720","","","","","CONTATO@CONVIVA.AJU.BR","",NULL
"33931770","0001","07","1","DL IMPORTS","02","2019-06-14","00","","","2019-06-14","6202300","6201501,6203100,6204000","RUA","FREI PAULO","181","TERREO01","SAO JOSE","49015260","SE","3105","79","98841815","","","","","DAVIDSEGURLIMA@GMAIL.COM","",NULL
"34680154","0001","93","1","RAPHAEL DEVELOPER","02","2019-08-27","00","","","2019-08-27","6204000","6201501,6202300,6203100,6209100,6311900","RUA","RAD LUIZ TRINDADE","93","","SAO CONRADO","49042420","SE","3105","79","33033197","","","","","PAULAFCARVALHO6@GMAIL.COM","",NULL
"34920580","0001","57","1","","02","2019-09-19","00","","","2019-09-19","6203100","6202300,6204000,6311900,6319400","AVENIDA","PAULO VI","239","","INACIO BARBOSA","49040460","SE","3105","79","98426699","79","98574299","","","SUPREMOCRMFINANCEIRO@GMAIL.COM","",NULL
"35555991","0001","53","1","INNOVATE","02","2022-01-28","00","","","2019-11-19","6311900","4761001,4761002,5811500,5821200,6201501,6202300,6203100,6209100,6319400,7020400,7319002,7319004","RUA","STA LUZIA","590","","SAO JOSE","49015190","SE","3105","11","71495790","","","","","CONTATO.INNOVATEMARKETING@GMAIL.COM","",NULL
"36039102","0001","68","1","TOP SHOT CURSOS E INVESTIMENTOS","02","2020-01-17","00","","","2020-01-17","6203100","6202300,6612605,6622300,8219999,8599604","RUA","ESTANCIA","818","LOJA  B","CENTRO","49010180","SE","3105","79","99795839","","","","","KLEIDIRBARBOSA@GMAIL.COM","",NULL
"36084616","0001","35","1","HARBOR9","02","2020-01-21","00","","","2020-01-21","6204000","6190699,6201501,6202300,6203100,6209100,6311900,6319400,7312200,7490104,9511800","RUA","HONOR GREGORIO SANTOS","36","","GRAGERU","49027130","SE","3105","87","91043131","","","","","RAFAELAQUILAAH@HOTMAIL.COM","",NULL
"39676561","0001","40","1","IVC SOLUTIONS","02","2020-11-05","00","","","2020-11-05","6201501","6201502,6202300,6203100,6204000,6209100,6311900,6319400,8599603","AVENIDA","FRANKLIN DE CAMPOS SOBRAL","2185","","GRAGERU","49027000","SE","3105","41","96869828","","","","","MEUCNPJ@CONTABILIZEI.COM.BR","",NULL
"40833561","0001","96","1","CODINGATLIFE","02","2021-02-12","00","","","2021-02-12","6201502","1830003,5819100,5912099,6201501,6203100,6204000,6209100,7420001,8599603,9511800","RUA","WILSON BARBOSA DE MELO","23","PAVMTOTERREO","ATALAIA","49037590","SE","3105","79","81321797","","","","","DUARTETHIAGO@GMAIL.COM","",NULL
"29479927","0002","19","2","","02","2019-09-26","00","","","2019-09-26","8299799","6201501,6202300,6203100,6204000,6209100,6311900,6319400,7319003,7733100","AVENIDA","MURILO DANTAS","300","SALA  55                  BLOCO A","FAROLANDIA","49032490","SE","3105","79","88166244","","","","","CONTATO@QUERODELIVERY.COM","",NULL
"43322394","0001","07","1","","02","2021-08-27","00","","","2021-08-27","6204000","3312102,4321500,4742300,4751201,6202300,6203100,6209100,6311900","RUA","ITABAIANA","390","LOJA  01","CENTRO","49010170","SE","3105","79","99372574","","","","","MAURICIO.GARRIDO@MGSYS.COM.BR","",NULL
"38077310","0001","87","1","INTELLIGENCE KAPITAL","02","2020-08-13","00","","","2020-08-13","6201502","6203100,6319400,7319003,7319004,8599604","RUA","HONOR GREGORIO SANTOS","36","","GRAGERU","49027130","SE","3105","79","96777922","","","","","KARINAGARCIAUFS@YAHOO.COM.BR","",NULL
"43824388","0001","58","1","FREEDOM DIGITAL","02","2021-10-08","00","","","2021-10-08","7319004","5911102,5920100,6203100,7311400,7319003,7410299","RUA","OLIMPIO DE SOUZA CAMPOS JUNIOR","435","","INACIO BARBOSA","49040840","SE","3105","79","91585377","","","","","GESTAOFREEDOM@GMAIL.COM","",NULL
"43997171","0001","40","1","GL EMPREENDIMENTOS DIGITAIS","02","2021-10-25","00","","","2021-10-25","8599604","4761001,5811500,5819100,5912099,6202300,6203100,6319400,7020400,7311400,7319002,7319003,7319004,7490104,8599605,8599699","RUA","WILSON BARBOSA DE MELO","23","TERREO01","ATALAIA","49037590","SE","3105","79","32232159","","","","","SUPORTE@LIDIANEALVES.COM.BR","",NULL
"44584590","0001","12","1","INOVAX","02","2021-12-14","00","","","2021-12-14","6202300","0161002,1822901,1830003,4213800,4311802,4321500,4322302,4329101,4330404,5911102,6201501,6201502,6203100,6204000,6209100,6311900,6319400,6391700,7311400,7312200,7319004,7320300,7420004,7711000,7732201,7733100,8020001,8130300,8230001,8599603,8599604,9511800","RUA","LEOPOLDO MESQUITA","55","","GRAGERU","49025380","SE","3105","79","99596293","","","","","T.CAROLINA.DORIA@GMAIL.COM","",NULL
"44874992","0001","51","1","EMOS TECNOLOGIA CONSULTORIA E TREINAMENTOS","02","2022-01-14","00","","","2022-01-14","6202300","4751201,4753900,6201502,6203100,6204000,6209100,6311900,7320300,7490199,8211300,8219999,8230001,8541400,8550302,8599603,8599604,8599699,8660700","AVENIDA","PEDRO PAES DE AZEVEDO","225","","SALGADO FILHO","49020450","SE","3105","79","99884645","","","","","EMOSTECNOLOGIA@GMAIL.COM","",NULL
"45101941","0001","50","1","","02","2022-02-01","00","","","2022-02-01","6311900","4761001,5811500,5813100,6110803,6190601,6190602,6190699,6202300,6203100,6209100,7733100,7739099,8020001,8219999","AVENIDA","FARM CEZARTINA REGIS","709","LOJA  10","JABOTIANA","49095100","SE","3105","79","30219038","","","","","FINANCEIRO@UNOUN.COM.BR","",NULL
"45717471","0001","53","1","CITYFOOD","02","2022-03-21","00","","105","2022-03-21","6204000","4781400,6202300,6203100,6311900,6462000,7319003,7490104","RUA","JORN FERNANDO SAVIO","371","","INACIO BARBOSA","49040643","SE","3105","11","42102772","0000","00000000","","","SAC@CITYFOOD.COM.BR","",NULL
"45873881","0001","93","1","EMPIRE DIGITAL","02","2022-04-01","00","","105","2022-04-01","8599604","4761001,5811500,5912099,6202300,6203100,6319400,7020400,7319002,7319003,7490104,8599605,8599699","RUA","WILSON BARBOSA DE MELO","23","TERREO01","ATALAIA","49037590","SE","3105","79","32232159","0000","00000000","","","VINISILVAMIRANDA1@GMAIL.COM","",NULL
"45890929","0001","71","1","FASITEC STARTUP","02","2022-04-04","00","","105","2022-04-04","6202300","6201501,6203100,6204000,6209100","RUA","ANTONIO ANDRADE","777","","COROA DO MEIO","49035050","SE","3105","79","30248282","79","30248281","79","30248281","CONTABILIDADE@FASITECVIRTUAL.COM.BR","",NULL
"48921843","0001","57","1","","02","2022-12-19","00","","105","2022-12-19","6201501","6203100,6209100","AVENIDA","RIO BRANCO","186","SALA  203","CENTRO","49010030","SE","3105","79","99494135","0000","00000000","","","JEFFSOUZABATISTA@GMAIL.COM","",NULL
"49044441","0001","84","1","T.S. COPY EMPREENDIMENTOS ONLINE","02","2023-01-03","00","","105","2023-01-03","8599604","5819100,5912099,6202300,6203100,6319400,7020400,7311400,7319002,7319003,7319004,7490101,7490104,8230001,8599605,8599699,9002701","RUA","WILSON BARBOSA DE MELO","23","TERREO01","ATALAIA","49037590","SE","3105","11","50652946","","","","","TIAGO.FELIPE.SOUZA@GMAIL.COM","",NULL
"49173821","0001","19","1","PAWKEEPR","02","2023-01-13","00","","","2023-01-13","6209100","6201501,6202300,6203100","RUA","DR JOSE PIRES WINNE","225","","SUICA","49052290","SE","3105","79","96574698","","","","","CONTATO@CLARAMACHADOADVCACIA.COM.BR","",NULL
"02059753","0025","75","2","EMIVE - PATRULHA 24 HORAS","02","2023-01-20","00","","","2023-01-20","8020001","4321500,4669999,4751201,4753900,6202300,6203100,6311900,7739099","AVENIDA","FRANCISCO PORTO","593","LOJA  01 NB EMPRESARIAL","GRAGERU","49025245","SE","3105","31","35265818","31","92081449","31","35265818","CONTABILIDADE@EMIVE.COM.BR","",NULL
